fecha_scoring,codigo_punto,fecha_corte,nombre_punto,estado_actual,estado_actual_norm,segmento_operativo,departamento,municipio,red_cb,probabilidad_riesgo_90d,probabilidad_riesgo_90d_raw,nivel_modelo,nivel_riesgo_reglas,nivel_alerta_final,ranking_global,ranking_segmento,flag_top500_preventivo,flag_nuevo_top500_preventivo,perdida_esperada_modelo,saldo_expuesto,dias_sin_compensar,dias_sin_transacciones,consumo_cupo_punto,consumo_cupo_visual,score_riesgo_reglas,motivo_alerta,accion_recomendada,accion_final_produccion
2026-05-11,45342,2026-04-30,BARRIO ANTONIO NARIÑO POPAYAN,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CAUCA,POPAYÁN,REDEBAN,0.45792583834836426,0.9857050183275933,Crítico,Crítico,Recuperación prioritaria,1236,1232,0,0,6248656.334436258,13645564.0,1094.0,1216.0,0.9097042666666667,0.9097042666666667,100.0,"1094 días sin compensar | 1216 días sin transacciones | consumo cupo 91% | saldo expuesto $13,645,564 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,15966,2026-04-30,BARRIO LA VICTORIA II VALLEDUPAR,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CESAR,VALLEDUPAR,REDEBAN,0.42081105697272503,0.9832218470337316,Crítico,Crítico,Recuperación prioritaria,1237,1233,0,0,6248002.162665138,14847523.75,2560.0,999.0,0.9898349166666667,0.9898349166666667,100.0,"2560 días sin compensar | 999 días sin transacciones | consumo cupo 99% | saldo expuesto $14,847,524 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,13612,2026-04-30,PAYANDE - TOLIMA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,TOLIMA,SAN LUIS,REDEBAN,0.22690594911967726,0.9565836099607313,Crítico,Crítico,Recuperación prioritaria,1238,1234,0,0,6247872.177198571,27535074.34,4080.0,999.0,0.9178358113333334,0.9178358113333334,100.0,"4080 días sin compensar | 999 días sin transacciones | consumo cupo 92% | saldo expuesto $27,535,074 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,61686,2026-04-30,BARRIO CENTRO PUERTO LOPEZ 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,META,PUERTO LÓPEZ,REDEBAN,0.41639396507817966,0.982895645442921,Crítico,Crítico,Recuperación prioritaria,1239,1235,0,0,6245909.476172695,15000000.0,1124.0,1119.0,1.0,1.0,100.0,"1124 días sin compensar | 1119 días sin transacciones | consumo cupo 100% | saldo expuesto $15,000,000 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,13730,2026-04-30,BARRIO CARVAJAL SABANA DE TORRES,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SANTANDER,SABANA DE TORRES,REDEBAN,0.29800309228236416,0.9704250402463376,Crítico,Crítico,Recuperación prioritaria,1240,1236,0,0,6245276.13522435,20957085.0,3202.0,999.0,0.6985695,0.6985695,100.0,"3202 días sin compensar | 999 días sin transacciones | saldo expuesto $20,957,085 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,21233,2026-04-30,BARRIO VILLA DEL PRADO III BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5122557800897307,0.9886646086733455,Crítico,Crítico,Recuperación prioritaria,1241,1237,0,0,6236722.877043753,12175017.09,716.0,999.0,0.811667806,0.811667806,100.0,"716 días sin compensar | 999 días sin transacciones | consumo cupo 81% | saldo expuesto $12,175,017 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,53077,2026-04-30,BARRIO PLAZA DATIL SOATA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,BOYACÁ,SOATÁ,REDEBAN,0.3595241324602146,0.9779540655521001,Crítico,Crítico,Recuperación prioritaria,1242,1238,0,0,6235923.427502077,17344937.0,999.0,571.0,1.7344937,1.7344937,100.0,"999 días sin compensar | 571 días sin transacciones | consumo cupo 173% | saldo expuesto $17,344,937 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,40200,2026-04-30,BARRIO SANTANDER ASTREA 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CESAR,ASTREA,REDEBAN,0.4158355090651243,0.9828538919888389,Crítico,Crítico,Recuperación prioritaria,1243,1239,0,0,6235175.680311483,14994332.0,1777.0,999.0,0.9996221333333334,0.9996221333333334,100.0,"1777 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $14,994,332 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,72267,2026-04-30,BARRIO CENTRO PUERTO TEJADA 8,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CAUCA,PUERTO TEJADA,REDEBAN,0.4201443578637078,0.9831730670262783,Crítico,Crítico,Recuperación prioritaria,1244,1240,0,0,6234942.270697423,14840000.0,482.0,432.0,0.9893333333333333,0.9893333333333333,100.0,"482 días sin compensar | 432 días sin transacciones | consumo cupo 99% | saldo expuesto $14,840,000 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,42639,2026-04-30,BARRIO DORADO ENVIGADO 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,ENVIGADO,REDEBAN,0.41547021251000743,0.9828265173495564,Crítico,Crítico,Recuperación prioritaria,1245,1241,0,0,6231981.398552092,14999827.21,204.0,1098.0,0.9999884806666667,0.9999884806666667,100.0,"204 días sin compensar | 1098 días sin transacciones | consumo cupo 100% | saldo expuesto $14,999,827 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,43191,2026-04-30,BARRIO CENTRO PUERTO GAITAN META PUERTO GAITAN 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,META,PUERTO GAITÁN,REDEBAN,0.4034158356235532,0.9818943735118825,Crítico,Crítico,Recuperación prioritaria,1246,1242,0,0,6225207.386139271,15431242.0,2040.0,999.0,1.0287494666666666,1.0287494666666666,100.0,"2040 días sin compensar | 999 días sin transacciones | consumo cupo 103% | saldo expuesto $15,431,242 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,25552,2026-04-30,BARRIO SANTA BARBARA - GUATAQUÍ,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,GUATAQUÍ,REDEBAN,0.4150067138286866,0.9827917117582332,Crítico,Crítico,Recuperación prioritaria,1247,1243,0,0,6222746.606746509,14994327.56,891.0,830.0,0.9996218373333333,0.9996218373333333,100.0,"891 días sin compensar | 830 días sin transacciones | consumo cupo 100% | saldo expuesto $14,994,328 | mora operativa Mayor a 60 | aparece en castigados: Otro",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,63752,2026-04-30,BARRIO CENTRO MONTECRISTO,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,BOLÍVAR,MONTECRISTO,REDEBAN,0.4208964304921151,0.9832280819360516,Crítico,Crítico,Recuperación prioritaria,1248,1244,0,0,6219780.586636442,14777461.0,864.0,1132.0,0.9851640666666667,0.9851640666666667,100.0,"864 días sin compensar | 1132 días sin transacciones | consumo cupo 99% | saldo expuesto $14,777,461 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,62600,2026-04-30,BARRIO LOS ROBLES II  MONTERIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,MONTERÍA,WOMPI,0.372616224634058,0.979229346755151,Crítico,Crítico,Recuperación prioritaria,1249,1245,0,0,6219460.819586824,16691331.21,51.0,149.0,0.5755631451724138,0.5755631451724138,100.0,"51 días sin compensar | 149 días sin transacciones | saldo expuesto $16,691,331 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,24386,2026-04-30,CENTRO ACEVEDO - HUILA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,HUILA,ACEVEDO,REDEBAN,0.3056769977623059,0.9715323956148062,Crítico,Crítico,Recuperación prioritaria,1250,1246,0,0,6216292.972366919,20336149.0,3253.0,999.0,0.6778716333333333,0.6778716333333333,100.0,"3253 días sin compensar | 999 días sin transacciones | saldo expuesto $20,336,149 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,70482,2026-04-30,BARRIO CORINA URIBE MONTELIBANO 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,MONTELÍBANO,REDEBAN,0.4279304192688838,0.9837329163163078,Crítico,Crítico,Recuperación prioritaria,1251,1247,0,0,6215288.3690776825,14524063.0,747.0,797.0,0.9682708666666666,0.9682708666666666,100.0,"747 días sin compensar | 797 días sin transacciones | consumo cupo 97% | saldo expuesto $14,524,063 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,46090,2026-04-30,BARRIO LA ESTACION VENECIA 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,VENECIA,REDEBAN,0.41424968846738414,0.9827346907916861,Crítico,Crítico,Recuperación prioritaria,1252,1248,0,0,6213745.327010762,15000000.0,1006.0,979.0,1.0,1.0,100.0,"1006 días sin compensar | 979 días sin transacciones | consumo cupo 100% | saldo expuesto $15,000,000 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,21783,2026-04-30,CENTRO MITU - VAUPES,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,VAUPÉS,MITÚ,REDEBAN,0.25433805050054165,0.9628413271690268,Crítico,Crítico,Recuperación prioritaria,1253,1249,0,0,6208780.695597437,24411529.0,3541.0,999.0,0.97646116,0.97646116,100.0,"3541 días sin compensar | 999 días sin transacciones | consumo cupo 98% | saldo expuesto $24,411,529 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,37468,2026-04-30,BARRIO CAMPAMENTO CAMPAMENTO,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,CAMPAMENTO,REDEBAN,0.4141070353259359,0.9827239216328683,Crítico,Crítico,Recuperación prioritaria,1254,1250,0,0,6208119.16275863,14991581.0,1417.0,999.0,0.9994387333333333,0.9994387333333333,100.0,"1417 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $14,991,581 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,61207,2026-04-30,BARRIO CENTRO MANAURE 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.40170169824220225,0.9817571210367741,Crítico,Crítico,Recuperación prioritaria,1255,1251,0,0,6206074.720626673,15449461.0,229.0,1199.0,1.0299640666666667,1.0299640666666667,100.0,"229 días sin compensar | 1199 días sin transacciones | consumo cupo 103% | saldo expuesto $15,449,461 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,36467,2026-04-30,BARRIO SOCIEGO MADRID,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,MADRID,REDEBAN,0.41370114579440176,0.9826932381720297,Crítico,Crítico,Recuperación prioritaria,1256,1252,0,0,6205273.90582023,14999411.94,1886.0,999.0,0.999960796,0.999960796,100.0,"1886 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $14,999,412 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,46652,2026-04-30,BARRIO PUEBLO VIEJO UTICA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,ÚTICA,REDEBAN,0.4136880797364446,0.9826922493995327,Crítico,Crítico,Recuperación prioritaria,1257,1253,0,0,6204967.906426574,14999146.0,1481.0,999.0,0.9999430666666667,0.9999430666666667,100.0,"1481 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $14,999,146 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,46589,2026-04-30,BARRIO 12 DE OCTUBRE CAREPA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,CAREPA,REDEBAN,0.41424968846738414,0.9827346907916861,Crítico,Crítico,Recuperación prioritaria,1258,1254,0,0,6204962.405115876,14978798.0,250.0,999.0,0.9985865333333334,0.9985865333333334,100.0,"250 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $14,978,798 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,64563,2026-04-30,BARRIO CENTRO MANAURE 9,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1259,1255,0,0,6204488.277853581,15450000.0,1152.0,1131.0,1.03,1.03,100.0,"1152 días sin compensar | 1131 días sin transacciones | consumo cupo 103% | saldo expuesto $15,450,000 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,63556,2026-04-30,BARRIO CENTRO MANAURE 5,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1260,1256,0,0,6204452.135203419,15449910.0,947.0,921.0,1.029994,1.029994,100.0,"947 días sin compensar | 921 días sin transacciones | consumo cupo 103% | saldo expuesto $15,449,910 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,64564,2026-04-30,BARRIO CENTRO MANAURE 10,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1261,1257,0,0,6204269.815612601,15449456.0,1140.0,1119.0,1.0299637333333334,1.0299637333333334,100.0,"1140 días sin compensar | 1119 días sin transacciones | consumo cupo 103% | saldo expuesto $15,449,456 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,64781,2026-04-30,BARRIO MERCADO MANAURE 6,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1262,1258,0,0,6203407.211028729,15447308.0,1135.0,1096.0,1.0298205333333332,1.0298205333333332,100.0,"1135 días sin compensar | 1096 días sin transacciones | consumo cupo 103% | saldo expuesto $15,447,308 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,63907,2026-04-30,BARRIO CENTRO MANAURE 7,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1263,1259,0,0,6202190.810058268,15444279.0,946.0,921.0,1.0296186,1.0296186,100.0,"946 días sin compensar | 921 días sin transacciones | consumo cupo 103% | saldo expuesto $15,444,279 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,63283,2026-04-30,BARRIO MERCADO MANAURE 5,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1264,1260,0,0,6202151.053143089,15444180.0,229.0,1199.0,1.029612,1.029612,100.0,"229 días sin compensar | 1199 días sin transacciones | consumo cupo 103% | saldo expuesto $15,444,180 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,17664,2026-04-30,CENTRO MARIQUITA TOLIMA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,REDEBAN,0.31063548637155725,0.9722184563709372,Crítico,Crítico,Recuperación prioritaria,1265,1261,0,0,6201719.297924641,19964619.53,90.0,999.0,0.9982309765,0.9982309765,100.0,"90 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $19,964,620 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,64562,2026-04-30,BARRIO CENTRO MANAURE 8,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1266,1262,0,0,6200472.427835553,15440000.0,1146.0,1131.0,1.0293333333333334,1.0293333333333334,100.0,"1146 días sin compensar | 1131 días sin transacciones | consumo cupo 103% | saldo expuesto $15,440,000 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,70960,2026-04-30,BARRIO CARVAJAL BOGOTA 15,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,WOMPI,0.6322246071818758,0.9933084721170629,Crítico,Medio,Crítico,1267,5,1,0,6200134.417840008,9806854.0,13.0,30.0,0.9806854,0.9806854,55.0,"30 días sin transacciones | consumo cupo 98% | saldo expuesto $9,806,854",Monitoreo y recordatorio preventivo,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-11,31483,2026-04-30,BARRIO CENTRO 5,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,SAN JUAN DEL CESAR,REDEBAN,0.36858016929020965,0.9788461122869251,Crítico,Crítico,Recuperación prioritaria,1268,1263,0,0,6198829.5711249225,16818131.0,171.0,732.0,0.84090655,0.84090655,100.0,"171 días sin compensar | 732 días sin transacciones | consumo cupo 84% | saldo expuesto $16,818,131 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,52999,2026-04-30,BARRIO SAN CARLOS SUR BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.48269804841622,0.9871412401699293,Crítico,Crítico,Recuperación prioritaria,1269,1264,0,0,6195300.571043257,12834733.0,250.0,999.0,1.2834733,1.2834733,100.0,"250 días sin compensar | 999 días sin transacciones | consumo cupo 128% | saldo expuesto $12,834,733 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,64768,2026-04-30,BARRIO EL SALITRE GUASCA GUASCA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,GUASCA,REDEBAN,0.40089082696655703,0.9816917712429725,Crítico,Crítico,Recuperación prioritaria,1270,1265,0,0,6193661.851254083,15449747.0,1167.0,1127.0,1.0299831333333334,1.0299831333333334,100.0,"1167 días sin compensar | 1127 días sin transacciones | consumo cupo 103% | saldo expuesto $15,449,747 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,63282,2026-04-30,BARRIO MERCADO MANAURE 4,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,MANAURE,REDEBAN,0.4015850018028208,0.981747733026342,Crítico,Crítico,Recuperación prioritaria,1271,1266,0,0,6192412.61684937,15419930.0,229.0,1189.0,1.0279953333333334,1.0279953333333334,100.0,"229 días sin compensar | 1189 días sin transacciones | consumo cupo 103% | saldo expuesto $15,419,930 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,65604,2026-04-30,BARRIO MERCADO DIBULLA 6,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,DIBULLA,REDEBAN,0.40069674163102015,0.9816760889715783,Crítico,Crítico,Recuperación prioritaria,1272,1267,0,0,6190604.379502608,15449600.0,1095.0,1072.0,1.0299733333333334,1.0299733333333334,100.0,"1095 días sin compensar | 1072 días sin transacciones | consumo cupo 103% | saldo expuesto $15,449,600 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,65314,2026-04-30,BARRIO CENTRO SANTIAGO DE TOLU 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SUCRE,SANTIAGO DE TOLÚ,REDEBAN,0.4180329966171048,0.9830175215783544,Crítico,Crítico,Recuperación prioritaria,1273,1268,0,0,6189619.777533047,14806534.0,1090.0,1069.0,0.9871022666666667,0.9871022666666667,100.0,"1090 días sin compensar | 1069 días sin transacciones | consumo cupo 99% | saldo expuesto $14,806,534 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,43177,2026-04-30,BARRIO CENTRO SAN JUAN DE RIOSECO 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,SAN JUAN DE RIOSECO,REDEBAN,0.46511391753422904,0.9861382605087641,Crítico,Crítico,Recuperación prioritaria,1274,1269,0,0,6189240.203109428,13306934.0,67.0,999.0,0.8871289333333333,0.8871289333333333,100.0,"67 días sin compensar | 999 días sin transacciones | consumo cupo 89% | saldo expuesto $13,306,934 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,61288,2026-04-30,BARRIO EL ENCANTO BOGOTA 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.47841682675051517,0.9869041591966553,Crítico,Crítico,Recuperación prioritaria,1275,1270,0,0,6187620.773366724,12933535.0,1118.0,1116.0,1.2933535,1.2933535,100.0,"1118 días sin compensar | 1116 días sin transacciones | consumo cupo 129% | saldo expuesto $12,933,535 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,67125,2026-04-30,BARRIO SAN MARTIN DIBULLA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,LA GUAJIRA,DIBULLA,REDEBAN,0.4045516648727173,0.9819846581970844,Crítico,Crítico,Recuperación prioritaria,1276,1271,0,0,6187480.975765484,15294662.0,249.0,1038.0,1.0196441333333333,1.0196441333333333,100.0,"249 días sin compensar | 1038 días sin transacciones | consumo cupo 102% | saldo expuesto $15,294,662 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,30451,2026-04-30,BARRIO SAN MARCOS 2 BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5252788994126558,0.9892785237502302,Crítico,Crítico,Recuperación prioritaria,1277,1272,0,0,6187408.284831307,11779282.0,872.0,1174.0,0.7852854666666667,0.7852854666666667,100.0,"872 días sin compensar | 1174 días sin transacciones | consumo cupo 79% | saldo expuesto $11,779,282 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,14029,2026-04-30,BARRIO CENTRO II FILANDIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,QUINDÍO,FILANDIA,REDEBAN,0.25900214660214993,0.9637738259813508,Crítico,Crítico,Recuperación prioritaria,1278,1273,0,0,6186109.575293656,23884395.0,1136.0,1098.0,0.9553758,0.9553758,100.0,"1136 días sin compensar | 1098 días sin transacciones | consumo cupo 96% | saldo expuesto $23,884,395 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,50996,2026-04-30,BARRIO URB JUAN PABLO II EL ZULIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,NORTE DE SANTANDER,EL ZULIA,REDEBAN,0.4129422611258637,0.9826357022338421,Crítico,Crítico,Recuperación prioritaria,1279,1274,0,0,6185832.538612542,14979897.0,962.0,1098.0,0.9986598,0.9986598,100.0,"962 días sin compensar | 1098 días sin transacciones | consumo cupo 100% | saldo expuesto $14,979,897 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,31640,2026-04-30,BARRIO CHAPINERO 17 BOGOTÁ,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.44495557993282797,0.9848862487233297,Crítico,Crítico,Recuperación prioritaria,1280,1275,0,0,6184882.561066309,13900000.0,1958.0,999.0,1.39,1.39,100.0,"1958 días sin compensar | 999 días sin transacciones | consumo cupo 139% | saldo expuesto $13,900,000 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
